id_solicitud,Monto,Edad Solicitud,Genero,Dependientes,Ingresos,Egresos,Score CC,Deficit,IngresoPercapita,Odds,Mes inicial,Prediction,Incobrable
148044,3500,69,Femenino,0,16671,10419,551,6000,16671,2.9,7,0,1
162775,5500,30,Femenino,2,0,8330,449,-8000,0,1.3,9,1,1
103622,3500,21,Masculino,1,7623,3267,668,4000,3811,8.3,9,0,0
134784,5500,55,Femenino,0,7384,6856,703,500,7384,8.3,4,1,0
95244,3500,18,Femenino,0,13126,5469,0,7000,13126,0.0,8,0,1
86989,6000,43,Masculino,0,15489,7744,491,7000,15489,1.9,5,1,0
89970,5000,53,Masculino,0,13262,6631,446,6000,13262,1.3,6,1,0
117368,3500,55,Femenino,0,11671,4774,608,6500,11671,4.6,1,0,0
129027,3500,26,Femenino,0,9883,3699,572,5850,9883,3.5,3,1,0
125297,5000,53,Masculino,1,10600,5300,390,5000,5300,0.9,2,0,1
160761,3500,63,Femenino,0,0,15620,439,-15000,0,1.3,9,1,1
139644,3500,44,Masculino,0,0,7397,425,-7000,0,1.2,5,1,1
78508,6000,47,Femenino,1,23178,4635,531,16800,11589,2.6,3,0,0
73110,3500,24,Femenino,0,14387,0,507,13000,14387,2.0,2,1,0
142071,13000,24,Masculino,1,5264,8422,458,-3000,2632,1.5,6,0,0
82540,6000,23,Femenino,3,9383,2759,0,6000,2345,0.0,4,0,0
143129,5500,31,Femenino,2,0,4211,491,-4000,0,1.9,6,1,0
111597,5500,44,Femenino,2,16171,10780,433,5000,5390,1.2,11,0,0
116906,3500,35,Femenino,0,13381,0,513,12500,13381,2.1,12,1,0
87580,11500,35,Femenino,0,18789,0,423,17000,18789,1.2,6,1,1
146117,8500,25,Femenino,1,8422,7369,477,1000,4211,1.6,6,0,0
191516,3500,53,Femenino,0,7150,4596,549,2500,7150,2.9,2,0,0
136478,5500,24,Femenino,0,0,6341,406,-6000,0,0.9,5,1,0
128707,11000,59,Femenino,0,15855,6342,506,9000,15855,2.0,3,0,1
135088,5500,27,Masculino,0,10548,12658,458,-2000,10548,1.5,4,0,0
113391,3500,23,Masculino,1,15201,4496,0,10000,7600,0.0,12,0,0
76446,3500,30,Femenino,2,9933,7174,488,2500,3311,1.8,3,0,0
107581,4500,47,Femenino,2,10307,8679,720,1500,3435,8.3,10,0,1
128708,3500,19,Masculino,0,15855,11627,0,4000,15855,0.0,3,0,0
92453,5500,20,Femenino,0,9899,7699,528,2000,9899,2.2,7,1,1
134894,3500,43,Femenino,1,0,12658,563,-12000,0,3.2,4,0,0
110723,9000,58,Masculino,0,14015,2156,584,11000,14015,3.5,11,0,0
130727,5500,40,Femenino,1,9493,5907,515,3400,4746,2.1,4,0,0
97977,4500,56,Femenino,1,43755,4375,437,36000,21877,1.3,8,0,1
116125,4500,50,Femenino,0,8564,0,573,8000,8564,3.5,12,0,0
71420,7000,40,Femenino,0,19920,0,455,18000,19920,1.5,2,0,0
68221,6000,53,Femenino,2,0,12797,437,-11500,0,1.3,1,0,1
78148,3500,51,Masculino,1,16556,5518,709,10000,8278,8.3,3,0,0
71892,6000,31,Femenino,2,0,8300,646,-7500,0,6.1,2,0,0
75465,3500,43,Femenino,0,6622,0,682,6000,6622,8.3,3,1,1
92584,4500,50,Femenino,0,8249,5279,441,2700,8249,1.3,7,0,1
72227,6000,65,Femenino,1,17707,4426,497,12000,8853,1.9,2,0,0
98004,3500,21,Masculino,1,12032,3281,0,8000,6016,0.0,8,0,0
105739,3500,24,Femenino,1,9764,4882,0,4500,4882,0.0,10,0,0
121237,3500,27,Femenino,1,18020,7420,413,10000,9010,1.2,2,0,0
107366,3500,54,Masculino,1,13019,5424,534,7000,6509,2.6,10,0,1
70996,3500,45,Femenino,0,9960,2213,633,7000,9960,5.3,2,0,0
66698,3500,35,Femenino,4,5564,2225,418,3000,1112,1.2,1,0,0
122719,3500,37,Femenino,2,9540,4240,464,5000,3180,1.5,2,1,0
79739,3500,61,Femenino,0,8831,0,535,8000,8831,2.6,4,1,1
122787,16000,48,Femenino,1,15900,5618,450,9700,7950,1.3,2,0,0
174620,11500,34,Masculino,0,0,8249,452,-8000,0,1.5,11,0,0
120714,3500,62,Masculino,0,14854,5305,677,9000,14854,8.3,1,0,0
120263,6500,57,Femenino,0,8488,0,535,8000,8488,2.6,1,0,1
174958,4500,63,Femenino,0,0,10311,0,-10000,0,0.0,11,0,0
122837,3500,29,Masculino,0,0,1060,558,-1000,0,2.9,2,1,0
78007,6000,42,Femenino,1,8829,4414,565,4000,4414,3.2,3,0,0
151434,5500,26,Femenino,2,0,1041,498,-1000,0,1.9,7,1,1
218613,5500,46,Femenino,1,0,5046,456,-5000,0,1.5,6,1,1
72213,3500,18,Femenino,2,0,3320,0,-3000,0,0.0,2,1,1
99329,5500,59,Femenino,0,8969,1422,470,6900,8969,1.6,8,0,1
149285,3500,23,Masculino,1,0,5209,684,-5000,0,8.3,7,1,1
149243,3500,24,Femenino,1,0,1354,538,-1300,0,2.6,7,0,0
166292,6500,29,Femenino,2,0,1449,477,-1400,0,1.6,10,1,0
139493,5500,35,Masculino,2,21136,6341,389,14000,7045,0.9,5,0,0
84576,8000,26,Femenino,0,9957,0,691,9000,9957,8.3,5,0,0
159240,3500,36,Femenino,2,0,10413,467,-10000,0,1.6,9,0,1
112595,3500,48,Femenino,0,1940,2695,620,-700,1940,5.3,11,0,0
113113,4500,37,Masculino,0,17249,4851,450,11500,17249,1.3,11,0,0
93940,3500,42,Masculino,1,7149,2199,529,4500,3574,2.6,7,0,1
153800,5500,42,Femenino,1,9376,6772,375,2500,4688,0.9,8,0,0
135404,6500,23,Femenino,0,10039,2007,628,7600,10039,5.3,5,0,1
135541,3500,25,Masculino,1,12658,8017,586,4400,6329,4.0,4,0,0
142873,5500,20,Femenino,1,0,2632,498,-2500,0,1.9,6,1,0
93717,3500,48,Femenino,1,5499,5499,662,0,2749,6.1,7,0,0
127335,11000,58,Masculino,1,5285,8456,539,-3000,2642,2.75,3,0,0
123808,3500,18,Femenino,0,9010,3710,0,5000,9010,0.0,2,1,0
151683,5500,44,Masculino,1,12503,1875,455,10200,6251,1.5,7,0,0
98966,4500,48,Femenino,0,8751,4375,434,4000,8751,1.3,8,1,1
76604,6000,45,Femenino,0,6622,0,542,6000,6622,2.75,3,0,0
74797,3500,61,Femenino,0,8829,2207,707,6000,8829,8.3,3,0,0
119537,5500,27,Masculino,0,18037,0,645,17000,18037,6.1,1,0,0
133635,3500,18,Masculino,0,10021,8439,0,1500,10021,0.0,4,0,0
105358,5500,44,Masculino,1,11717,4339,541,6800,5858,2.75,10,0,0
143224,3500,59,Femenino,0,7369,9475,518,-2000,7369,2.1,6,0,0
126638,5500,38,Femenino,3,0,6342,519,-6000,0,2.2,3,1,1
105178,3500,45,Femenino,0,10307,3797,467,6000,10307,1.6,10,0,0
94981,4500,29,Femenino,1,13199,7149,382,5500,6599,0.9,7,0,1
120482,3500,40,Masculino,2,8488,7427,490,1000,2829,1.9,1,0,1
86012,3500,36,Masculino,1,1106,1106,456,0,553,1.5,5,1,1
96483,5500,48,Femenino,0,8751,0,458,8000,8751,1.5,8,1,1
110927,5000,29,Femenino,0,8624,0,501,8000,8624,2.0,11,1,0
72648,3500,56,Femenino,0,22133,7193,520,13500,22133,2.2,2,0,0
104264,7000,22,Masculino,0,6534,2395,500,3800,6534,2.0,9,0,1
67399,3500,28,Femenino,0,13354,0,0,12000,13354,0.0,1,1,0
161772,5500,32,Femenino,1,0,5206,449,-5000,0,1.3,9,1,1
79362,6000,43,Femenino,0,13247,0,475,12000,13247,1.6,4,1,0
96275,5500,35,Femenino,1,12032,13673,545,-1500,6016,2.75,8,0,0
148547,5500,31,Masculino,2,12503,8335,406,4000,4167,0.9,7,0,0
110233,3500,24,Femenino,1,10780,3234,433,7000,5390,1.2,11,1,1
159497,5500,55,Masculino,1,21879,3386,648,17750,10939,6.1,8,0,1
136781,3500,34,Femenino,2,0,8454,525,-8000,0,2.2,5,0,0
133228,3500,27,Femenino,2,0,1054,426,-1000,0,1.2,4,1,0
132457,3500,46,Femenino,0,0,6329,584,-6000,0,3.5,4,0,1
186271,3500,42,Femenino,1,0,3072,426,-3000,0,1.2,1,0,0
152361,3500,23,Femenino,1,0,4167,445,-4000,0,1.3,7,1,0
74097,3500,45,Masculino,0,11066,8853,486,2000,11066,1.8,2,1,0
76511,3000,45,Femenino,0,5518,0,538,5000,5518,2.6,3,1,0
170527,3500,23,Masculino,0,18124,15534,479,2500,18124,1.8,10,1,0
80827,3500,22,Masculino,0,11039,6623,537,4000,11039,2.6,4,0,1
148195,5500,20,Femenino,1,6251,3646,581,2500,3125,3.5,7,0,0
164362,10500,39,Femenino,1,16661,11454,414,5000,8330,1.2,9,0,1
68827,4500,49,Femenino,0,2225,6454,394,-3800,2225,0.9,1,0,1
141495,18000,69,Femenino,0,18951,4737,513,13500,18951,2.1,6,0,0
137399,11000,50,Masculino,1,0,1268,473,-1200,0,1.6,5,1,0
146483,18000,44,Femenino,1,18755,4167,607,14000,9377,4.6,7,0,1
149278,4000,48,Femenino,0,7918,5522,526,2300,7918,2.2,7,0,1
171510,3500,44,Femenino,2,0,7733,643,-7500,0,6.1,11,0,0
149052,5500,41,Femenino,1,0,1041,453,-1000,0,1.5,7,1,1
126986,5500,44,Masculino,0,9883,3382,436,6150,9883,1.3,3,1,1
111302,5500,50,Masculino,2,9702,7546,641,2000,3234,6.1,11,0,0
126480,5000,56,Femenino,0,7399,5285,489,2000,7399,1.8,3,0,0
75559,3500,44,Femenino,0,1103,0,638,1000,1103,6.1,3,0,0
99114,5500,40,Femenino,1,13126,7657,441,5000,6563,1.3,8,0,0
120630,3500,23,Masculino,1,22281,8488,427,13000,11140,1.2,1,0,1
75440,6000,33,Femenino,0,7726,0,585,7000,7726,4.0,3,1,1
104905,9000,58,Femenino,0,16335,2722,494,12500,16335,1.9,9,0,0
214798,6500,27,Masculino,2,0,7569,443,-7500,0,1.3,6,1,0
153710,3500,18,Femenino,0,0,4167,0,-4000,0,0.0,8,1,0
94197,3500,21,Masculino,0,8799,0,0,8000,8799,0.0,7,0,0
131597,3500,19,Femenino,0,3797,1054,0,2600,3797,0.0,4,1,0
131937,5500,35,Masculino,2,8966,1265,548,7300,2988,2.75,4,1,1
112408,3500,20,Masculino,0,9702,4312,711,5000,9702,8.3,11,0,0
167475,3500,20,Masculino,1,0,3106,0,-3000,0,0.0,10,0,1
142085,3500,46,Femenino,2,0,5264,471,-5000,0,1.6,6,1,1
77142,3500,33,Femenino,3,6622,2538,491,3700,1655,1.9,3,1,0
149362,3500,18,Masculino,0,0,4688,0,-4500,0,0.0,7,1,0
82435,3500,19,Masculino,0,8831,4967,0,3500,8831,0.0,4,1,0
153244,3500,41,Masculino,1,0,5209,526,-5000,0,2.2,8,1,1
114882,3500,22,Femenino,0,13916,0,479,13000,13916,1.8,12,1,1
161209,5500,35,Femenino,1,0,1353,436,-1300,0,1.3,9,0,0
149664,3500,58,Masculino,1,8127,5418,487,2600,4063,1.8,7,0,1
68241,6000,55,Femenino,0,15580,6677,477,8000,15580,1.6,1,0,1
139979,3500,47,Masculino,2,0,10568,604,-10000,0,4.6,5,0,0
103189,12000,65,Masculino,0,10890,3811,708,6500,10890,8.3,9,0,0
77502,3500,57,Femenino,0,8829,3311,510,5000,8829,2.1,3,0,1
101276,3500,30,Femenino,0,13068,0,0,12000,13068,0.0,9,1,0
103629,5500,29,Femenino,2,16335,10890,533,5000,5445,2.6,9,0,0
141320,3500,22,Femenino,1,6843,2632,476,4000,3421,1.6,6,1,0
174853,3500,24,Femenino,2,0,3299,0,-3200,0,0.0,11,0,1
110932,2500,33,Masculino,4,8624,8624,674,0,1724,8.3,11,0,0
154778,3500,48,Masculino,0,0,5209,515,-5000,0,2.1,8,1,1
105848,3500,39,Masculino,2,7052,2712,484,4000,2350,1.8,10,0,0
133302,3500,49,Femenino,0,6329,2637,734,3500,6329,8.3,4,0,0
135171,3500,32,Masculino,0,8439,2109,425,6000,8439,1.2,4,1,1
66812,4500,29,Masculino,0,8902,333,495,7700,8902,1.9,1,1,0
99557,3500,21,Masculino,0,8751,7657,0,1000,8751,0.0,8,0,0
82979,3500,67,Femenino,0,13276,2212,466,10000,13276,1.6,5,0,0
129945,3500,48,Femenino,1,10464,5073,546,5100,5232,2.75,3,0,0
72103,3500,44,Femenino,2,11288,2434,425,8000,3762,1.2,2,0,0
143966,3500,31,Masculino,0,0,4737,613,-4500,0,4.6,6,1,1
80904,3500,30,Femenino,3,15455,3091,679,11200,3863,8.3,4,0,0
112978,5500,46,Femenino,0,9163,3234,428,5500,9163,1.2,11,1,0
85191,4500,21,Femenino,0,8850,3097,643,5200,8850,6.1,5,1,0
86146,9000,53,Femenino,0,13276,5531,508,7000,13276,2.0,5,0,0
102452,3500,40,Femenino,1,13068,8712,419,4000,6534,1.2,9,0,0
175406,3500,45,Femenino,1,0,6496,413,-6300,0,1.2,11,0,1
126058,3500,20,Femenino,2,19080,22790,390,-3500,6360,0.9,2,0,1
103970,4000,39,Femenino,1,11979,1089,508,10000,5989,2.0,9,1,0
142317,5500,51,Femenino,1,0,5474,439,-5200,0,1.3,6,0,1
175892,3500,29,Femenino,2,0,7088,534,-6900,0,2.6,12,0,0
114668,4500,26,Femenino,0,8028,0,590,7500,8028,4.0,12,1,1
116610,5500,28,Femenino,1,14987,6423,449,8000,7493,1.3,12,0,1
162965,3500,52,Femenino,1,0,7289,439,-7000,0,1.3,9,1,1
96340,11000,28,Femenino,2,1531,8751,522,-6600,510,2.2,8,0,0
89302,3500,24,Femenino,1,8841,1326,687,6800,4420,8.3,6,0,0
112754,5500,30,Femenino,1,19405,5390,429,13000,9702,1.2,11,0,0
86152,3500,33,Femenino,0,11063,0,602,10000,11063,4.6,5,1,1
128680,3500,36,Femenino,0,6342,6342,589,0,6342,4.0,3,0,1
163617,3500,18,Femenino,0,0,3124,0,-3000,0,0.0,9,0,1
129388,4000,22,Femenino,0,12684,10570,571,2000,12684,3.2,3,1,1
112470,3500,29,Masculino,1,17249,14015,609,3000,8624,4.6,11,0,0
113516,3500,25,Masculino,0,4067,3211,343,800,4067,0.9,12,1,0
80098,3500,55,Femenino,0,5078,2428,550,2400,5078,2.9,4,0,0
106487,3500,44,Femenino,0,6835,0,674,6300,6835,8.3,10,0,0
105843,3500,47,Femenino,0,8679,0,691,8000,8679,8.3,10,0,0
98903,3500,23,Femenino,0,6563,0,455,6000,6563,1.5,8,0,0
97987,3500,57,Femenino,1,31722,10938,659,19000,15861,6.1,8,0,0
70497,4500,63,Femenino,0,16915,6232,461,9600,16915,1.5,1,1,0
107509,3500,65,Femenino,0,11934,9764,719,2000,11934,8.3,10,0,0
70648,2500,47,Femenino,0,6120,0,683,5500,6120,8.3,1,0,0
163931,10500,47,Femenino,1,15620,7289,518,8000,7810,2.1,9,0,0
173604,5500,41,Masculino,3,0,10311,532,-10000,0,2.6,11,0,0
163696,3500,67,Femenino,0,0,3124,0,-3000,0,0.0,9,0,0
82011,3500,43,Femenino,0,12805,3201,0,8700,12805,0.0,4,0,0
152393,3500,39,Femenino,2,7293,4688,414,2500,2431,1.2,7,1,1
67418,4000,61,Femenino,0,5564,0,593,5000,5564,4.0,1,0,0
138511,3500,37,Masculino,1,0,4227,392,-4000,0,0.9,5,1,1
94449,3500,44,Femenino,1,9899,3849,512,5500,4949,2.1,7,0,0
101522,3500,34,Masculino,1,10890,4574,592,5800,5445,4.0,9,0,0
75017,3500,28,Femenino,3,1986,1324,415,600,496,1.2,3,1,0
117031,5500,47,Femenino,0,21220,8488,501,12000,21220,2.0,1,0,1
122761,3500,23,Femenino,1,8056,1166,662,6500,4028,6.1,2,0,0
85925,6000,46,Femenino,0,13276,4425,486,8000,13276,1.8,5,0,0
129151,4000,58,Femenino,0,3171,2114,481,1000,3171,1.8,3,1,1
146282,7500,34,Femenino,0,18755,2604,481,15500,18755,1.8,7,0,0
122752,5500,50,Femenino,1,10600,2120,496,8000,5300,1.9,2,0,0
101402,3500,35,Masculino,2,10890,6534,452,4000,3630,1.5,9,1,1
72682,5000,36,Femenino,2,9074,1328,431,7000,3024,1.2,2,0,0
93745,5000,35,Femenino,3,9349,5829,421,3200,2337,1.2,7,0,0
79839,6000,50,Masculino,0,19871,6623,547,12000,19871,2.75,4,0,1
101651,5500,54,Femenino,1,11979,3484,461,7800,5989,1.5,9,0,0
175593,5500,32,Femenino,2,0,5375,401,-5213,0,0.9,11,1,0
128360,5500,41,Femenino,0,10570,5285,412,5000,10570,1.2,3,1,0
84872,3500,53,Masculino,0,11616,5531,0,5500,11616,0.0,5,0,1
90578,6000,60,Femenino,0,13262,7736,656,5000,13262,6.1,6,1,0
81941,6000,49,Femenino,0,11039,7175,622,3500,11039,5.3,4,0,0
154809,3500,46,Femenino,0,12502,7814,485,4500,12502,1.8,8,1,1
145029,4000,63,Masculino,0,0,10528,463,-10000,0,1.5,6,0,1
145973,4500,42,Femenino,0,6251,0,544,6000,6251,2.75,7,0,0
122247,5500,41,Femenino,0,7950,3710,452,4000,7950,1.5,2,1,0
81140,4000,34,Masculino,0,1103,3311,373,-2000,1103,0.9,4,0,1
114320,3500,36,Femenino,2,6958,2676,473,4000,2319,1.6,12,0,0
105774,3500,45,Femenino,1,6509,3254,663,3000,3254,6.1,10,0,1
156755,5500,48,Femenino,3,18753,10418,461,8000,4688,1.5,8,0,0
131903,3500,44,Masculino,1,20570,16878,428,3500,10285,1.2,4,0,0
175399,12500,32,Femenino,2,0,6187,610,-6000,0,4.6,11,0,0
130773,5500,36,Masculino,1,14768,3375,559,10800,7384,2.9,4,0,0
130814,5500,22,Femenino,1,8439,3164,532,5000,4219,2.6,4,0,0
170268,3500,20,Masculino,2,0,4640,638,-4500,0,6.1,11,0,0
83711,3500,59,Masculino,0,7744,221,0,6800,7744,0.0,5,1,1
77845,3500,47,Femenino,1,0,4414,546,-4000,0,2.75,3,1,1
109345,3500,21,Femenino,0,22639,7546,656,14000,22639,6.1,11,0,0
103751,3500,57,Femenino,1,8712,4356,443,4000,4356,1.3,9,0,0
129300,3500,54,Femenino,0,8984,2114,418,6500,8984,1.2,3,0,0
97482,5500,53,Femenino,0,8751,0,449,8000,8751,1.3,8,1,0
88835,3500,18,Femenino,0,1105,1105,0,0,1105,0.0,6,0,0
173105,12500,20,Femenino,0,0,2062,632,-2000,0,5.3,11,1,0
110098,3500,29,Femenino,3,6468,3773,431,2500,1617,1.2,11,0,0
75111,3500,34,Masculino,0,9933,0,0,9000,9933,0.0,3,1,0
125979,3500,23,Masculino,0,7420,6360,449,1000,7420,1.3,2,0,0
145054,3500,40,Masculino,1,9475,5264,472,4000,4737,1.6,6,0,1
85103,3500,19,Masculino,0,13276,5531,553,7000,13276,2.9,5,0,0
125029,5500,62,Masculino,0,19080,8480,526,10000,19080,2.2,2,0,1
96852,3500,19,Masculino,0,14220,13126,0,1000,14220,0.0,8,1,0
96215,5500,47,Femenino,1,10938,5469,458,5000,5469,1.5,8,0,1
133006,4500,60,Femenino,0,9493,4746,448,4500,9493,1.3,4,1,1
91618,5500,51,Femenino,0,13199,3299,418,9000,13199,1.2,7,0,0
70816,3500,43,Femenino,0,16600,0,420,15000,16600,1.2,2,0,0
99681,3500,43,Femenino,1,8751,2187,590,6000,4375,4.0,8,0,0
155519,3500,37,Femenino,0,0,9897,433,-9500,0,1.2,8,1,1
141554,3500,36,Femenino,2,0,6317,431,-6000,0,1.2,6,1,1
76150,3500,33,Masculino,2,11037,5518,514,5000,3679,2.1,3,0,1
129934,3500,24,Masculino,0,7384,2215,378,4900,7384,0.9,4,1,1
132568,3500,36,Femenino,1,22785,4008,475,17800,11392,1.6,4,0,0
155266,4000,60,Femenino,0,0,4167,486,-4000,0,1.8,8,0,0
84932,3500,41,Femenino,0,8850,0,484,8000,8850,1.8,5,1,0
126677,11000,22,Femenino,0,19026,6342,628,12000,19026,5.3,3,0,0
101240,3500,21,Masculino,0,16118,3267,597,11800,16118,4.0,9,0,0
135224,3500,64,Femenino,0,12658,5274,519,7000,12658,2.2,4,0,1
142974,5500,34,Femenino,1,0,5264,382,-5000,0,0.9,6,1,0
122007,3500,44,Masculino,1,27587,4489,501,21769,13793,2.0,1,0,0
214951,3500,37,Femenino,0,0,8679,479,-8600,0,1.8,6,1,0
228333,7500,48,Femenino,0,12071,8047,484,4000,12071,1.8,8,0,1
90939,3500,31,Masculino,0,8841,7736,0,1000,8841,0.0,6,0,1
105962,3500,47,Femenino,0,5424,16274,415,-10000,5424,1.2,10,0,0
126772,8500,19,Femenino,0,12684,4333,0,7900,12684,0.0,3,0,0
118962,3500,19,Femenino,1,23343,8488,643,14000,11671,6.1,1,0,1
151563,3500,65,Masculino,0,12503,9377,384,3000,12503,0.9,7,0,1
167912,7500,58,Femenino,1,0,8803,683,-8500,0,8.3,10,0,0
161636,5500,42,Femenino,3,7810,3644,574,4000,1952,3.5,9,0,0
103310,3500,18,Femenino,1,2178,871,601,1200,1089,4.6,9,1,0
118047,3500,31,Masculino,0,9018,5305,611,3500,9018,4.6,1,0,1
128114,3500,30,Femenino,1,6342,8456,591,-2000,3171,4.0,3,0,0
123262,4500,37,Femenino,0,12720,2120,516,10000,12720,2.1,2,0,1
116238,3500,19,Femenino,0,8564,0,638,8000,8564,6.1,12,1,1
105571,3500,37,Femenino,0,16274,6509,536,9000,16274,2.6,10,0,0
178281,7500,35,Masculino,1,0,1129,0,-1100,0,0.0,12,1,1
92865,5000,50,Masculino,1,15399,3299,424,11000,7699,1.2,7,0,0
113182,3500,26,Femenino,0,21561,3773,546,16500,21561,2.75,11,0,0
107216,3500,50,Femenino,0,10849,2712,0,7500,10849,0.0,10,0,0
134001,3500,21,Masculino,0,0,5274,539,-5000,0,2.75,4,1,1
88773,4500,66,Femenino,0,13815,7184,531,6000,13815,2.6,6,0,0
69286,3500,42,Masculino,2,8902,2225,625,6000,2967,5.3,1,0,0
173615,6500,32,Masculino,2,0,2371,680,-2300,0,8.3,11,1,0
142632,18000,51,Masculino,1,0,8422,415,-8000,0,1.2,6,1,0
76725,6000,38,Femenino,0,13244,6622,395,6000,13244,0.9,3,1,0
92869,5500,31,Femenino,3,16499,7699,539,8000,4124,2.75,7,0,0
74256,6000,30,Masculino,0,6640,2213,656,4000,6640,6.1,2,1,1
120117,3500,32,Femenino,2,13050,7321,0,5400,4350,0.0,1,0,1
142630,5500,42,Masculino,1,0,526,570,-500,0,3.2,6,1,0
133368,3500,63,Masculino,1,8966,4219,715,4500,4483,8.3,4,0,1
87840,3500,32,Femenino,1,13262,6631,734,6000,6631,8.3,6,0,0
96281,4500,51,Femenino,0,8751,4922,439,3500,8751,1.3,8,1,1
94932,3500,19,Femenino,1,8799,3299,621,5000,4399,5.3,7,0,1
74133,3500,39,Femenino,0,11066,0,487,10000,11066,1.8,2,0,0
103942,3500,30,Masculino,3,8712,7623,516,1000,2178,2.1,9,0,1
75098,3500,52,Femenino,0,6622,2759,512,3500,6622,2.1,3,0,0
82306,3500,58,Femenino,0,8831,3311,0,5000,8831,0.0,4,0,0
73017,4500,36,Femenino,0,8853,2324,455,5900,8853,1.5,2,1,1
72713,6000,22,Femenino,1,6640,2545,567,3700,3320,3.2,2,0,0
89173,6000,53,Femenino,0,15473,6631,451,8000,15473,1.3,6,0,0
67432,5500,21,Femenino,0,16693,2225,470,13000,16693,1.6,1,0,0
146145,5500,40,Femenino,0,8335,625,431,7400,8335,1.2,7,0,0
85469,3500,27,Femenino,1,6638,3319,0,3000,3319,0.0,5,1,0
126260,3500,38,Femenino,2,8456,5285,548,3000,2818,2.75,3,0,0
149765,6000,38,Femenino,0,26048,10419,519,15000,26048,2.2,7,0,0
161424,5500,41,Femenino,0,10413,12496,433,-2000,10413,1.2,9,0,0
86543,3500,61,Masculino,0,8850,2765,582,5500,8850,3.5,5,0,0
149333,3500,25,Femenino,2,0,833,415,-800,0,1.2,7,0,1
190946,9500,51,Masculino,1,0,3064,601,-3000,0,4.6,2,1,1
138419,3500,24,Masculino,2,0,4755,480,-4500,0,1.8,5,1,1
159065,3500,42,Masculino,5,0,11460,670,-11000,0,8.3,8,0,0
104114,11000,25,Femenino,1,10890,6534,640,4000,5445,6.1,9,0,0
100537,5500,20,Femenino,0,15314,9298,586,5500,15314,4.0,8,0,1
111736,5500,34,Femenino,2,20483,4312,480,15000,6827,1.8,11,0,0
143160,4500,20,Masculino,1,15792,5790,0,9500,7896,0.0,6,0,0
95114,3500,22,Masculino,1,8799,3299,0,5000,4399,0.0,7,0,1
157285,8500,29,Femenino,1,15628,9376,447,6000,7814,1.3,8,0,0
152422,5500,52,Femenino,2,9377,5209,392,4000,3125,0.9,7,1,1
155928,5500,35,Femenino,2,13544,3646,473,9500,4514,1.6,8,0,0
124995,5500,26,Femenino,2,9010,4240,533,4500,3003,2.6,2,0,0
135689,5500,54,Femenino,0,13738,7926,518,5500,13738,2.1,5,0,0
139688,3500,47,Femenino,0,7926,3170,415,4500,7926,1.2,5,0,0
115823,13000,49,Femenino,7,6744,3211,466,3300,843,1.6,12,0,0
112043,3500,58,Femenino,0,10780,6468,418,4000,10780,1.2,11,0,0
123775,3500,18,Femenino,0,10070,3710,0,6000,10070,0.0,2,0,0
68845,3500,50,Femenino,0,8902,0,587,8000,8902,4.0,1,0,1
148850,10500,41,Masculino,0,5730,1562,532,4000,5730,2.6,7,0,0
118305,3500,50,Masculino,0,12732,5305,0,7000,12732,0.0,1,0,0
90624,3500,24,Masculino,1,11052,5526,523,5000,5526,2.2,6,0,0
66619,6000,48,Femenino,0,8902,7790,548,1000,8902,2.75,1,1,0
93523,3500,28,Femenino,0,10999,5499,510,5000,10999,2.1,7,1,0
228342,5000,21,Femenino,2,0,3017,414,-3000,0,1.2,8,1,1
175738,5500,26,Masculino,1,0,10786,559,-10500,0,2.9,12,0,1
159537,5500,52,Femenino,0,14579,5206,585,9000,14579,4.0,9,0,0
102955,3500,32,Femenino,0,14157,5445,554,8000,14157,2.9,9,0,0
77849,3500,42,Masculino,0,8278,3531,0,4300,8278,0.0,3,0,0
164982,3500,51,Femenino,0,0,7185,522,-6900,0,2.2,9,0,1
132535,5500,29,Masculino,0,0,1582,497,-1500,0,1.9,4,1,1
91960,3500,39,Femenino,0,6599,2749,498,3500,6599,1.9,7,1,1
130401,4500,36,Femenino,2,7399,3171,433,4000,2466,1.2,3,1,1
66678,6000,42,Femenino,0,16693,0,615,15000,16693,5.3,1,1,0
166897,3500,62,Femenino,0,0,4660,386,-4500,0,0.9,10,0,1
85093,3500,53,Femenino,0,8850,5531,600,3000,8850,4.6,5,0,0
171200,3500,19,Masculino,0,0,3106,629,-3000,0,5.3,10,1,1
158065,4500,39,Femenino,0,10418,3125,419,7000,10418,1.2,8,0,1
124213,3500,35,Femenino,0,18020,7420,457,10000,18020,1.5,2,1,1
82028,4500,38,Femenino,4,8831,4415,549,4000,1766,2.9,4,0,0
164234,3500,28,Masculino,1,0,6248,0,-6000,0,0.0,9,0,0
143320,3500,24,Femenino,1,6317,5264,427,1000,3158,1.2,6,0,0
105040,5500,42,Masculino,0,33760,4900,397,26500,33760,0.9,9,0,0
84524,3500,57,Masculino,0,5531,2212,596,3000,5531,4.0,5,1,0
159793,3500,47,Femenino,0,8330,4165,452,4000,8330,1.5,9,1,1
95573,5500,39,Femenino,1,13126,7110,543,5500,6563,2.75,8,0,0
93568,3500,35,Femenino,1,6599,3849,457,2500,3299,1.5,7,1,0
77243,3500,33,Femenino,0,17659,551,586,15500,17659,4.0,3,1,1
101957,5500,53,Femenino,0,10781,3484,472,6700,10781,1.6,9,0,0
149855,3500,35,Masculino,1,12503,5209,565,7000,6251,3.2,7,0,1
95990,3500,55,Femenino,0,26253,8751,691,16000,26253,8.3,8,0,0
